label,type,name,status,file,line
prop:killing-linf-extension,proposition,"Killing cocycle \texorpdfstring{$L_\infty$}{L-infinity} extension;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,1373
cor:km-cyclic-deformation,corollary,"Kac--Moody cyclic deformation complex;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,1471
prop:modular-deformation-truncation,proposition,"Genus truncation;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,1676
thm:mc2-1-km,theorem,"MC2-1 for Kac--Moody algebras;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,1749
cor:km-minimal-linf,corollary,"Minimal cyclic \texorpdfstring{$L_\infty$}{L-infinity} model for Kac--Moody;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,1866
prop:fay-trisecant,proposition,"Fay trisecant identity for the Szeg\H{o} kernel;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/chiral_hochschild_koszul.tex,2087
prop:stokes-regularity-FM,proposition,"Stokes regularity for graph amplitudes on FM
compactifications;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2113
thm:cyclic-linf-graph,theorem,"Cyclic \texorpdfstring{$L_\infty$}{L-infinity} structure via chiral graph
complex; \ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2200
cor:killing-recovery-graph,corollary,"Recovery of the Killing cocycle extension;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2319
prop:modular-strictification-principle,proposition,Strictification principle for modular deformation theory; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2501
prop:d-mod-squared-zero,proposition,"$d_{\mathrm{mod}}^2 = 0$;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2638
thm:quantum-master-equation,theorem,"Quantum master equation;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2774
thm:total-differential-from-mc,theorem,"Total differential from the MC class;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,2949
prop:characteristic-hierarchy,proposition,"Characteristic hierarchy;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,3139
thm:chiral-homology-recovery,theorem,"Chiral homology recovery;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,3265
prop:non-scalar-criterion,proposition,"Non-scalar criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,3509
prop:periodicity-quantum-input,proposition,"Quantum periodicity profile under admissible-level
  KL/DS transport; \ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,3794
thm:geometric-periodicity-weak,theorem,Geometric tautological depth bound; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,3876
thm:geometric-depth-smooth,theorem,Sharp geometric depth on smooth moduli; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,3923
prop:periodicity-exchange-koszul,proposition,"Periodicity-profile transport under Koszul duality;
  \ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,4213
thm:string-field-theory-hochschild,theorem,String field theory from Hochschild {\cite{Zwi93}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_hochschild_koszul.tex,4288
thm:bar-cobar-resolution,theorem,Bar-cobar resolution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,4347
thm:HH-config-space-formula,theorem,HH* via configuration spaces; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,4394
thm:gerstenhaber-structure,theorem,Gerstenhaber structure on HH* {\cite{Ger63}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_hochschild_koszul.tex,4611
prop:hochschild-cech-ss,proposition,"Hochschild--\v{C}ech spectral sequence;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_hochschild_koszul.tex,4788
cor:hca-hochschild,corollary,"HCA structure on local Hochschild cochains;
\ClaimStatusConjectured",Conjectured,chapters/theory/chiral_hochschild_koszul.tex,4827
lem:twisted-product-cone-counit,lemma,Left twisted tensor product as mapping cone; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,197
lem:twisted-product-cone-unit,lemma,Right twisted tensor product as mapping cone; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,224
lem:filtered-comparison,lemma,Filtered comparison; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,244
thm:fundamental-twisting-morphisms,theorem,Fundamental theorem of chiral twisting morphisms; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,272
cor:three-bijections,corollary,"Three bijections for chiral twisting morphisms;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_koszul_pairs.tex,346
prop:bar-universal-property,proposition,Universal property of bar construction; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_koszul_pairs.tex,436
thm:chiral-comparison-lemma,theorem,Comparison lemma for chiral twisted products; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_koszul_pairs.tex,469
thm:pbw-koszulness-criterion,theorem,PBW criterion for chiral Koszulness; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,602
thm:km-chiral-koszul,theorem,Affine Kac--Moody algebras are chiral Koszul; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,680
thm:virasoro-chiral-koszul,theorem,Virasoro chiral Koszulness; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,735
cor:bar-cohomology-koszul-dual,corollary,Bar cohomology computes Koszul dual; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,779
thm:bar-concentration,theorem,Bar concentration for Koszul pairs; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,926
prop:ainfty-formality-implies-koszul,proposition,Formality implies chiral Koszulness; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1028
conj:ainfty-koszul-characterization,theorem,"Converse: formality implies chiral Koszulness;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1061
conj:ext-diagonal-vanishing,theorem,Ext diagonal vanishing criterion; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1095
prop:pbw-universality,proposition,PBW universality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1133
cor:universal-koszul,corollary,"Universal vertex algebras are chirally Koszul;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1158
thm:kac-shapovalov-koszulness,theorem,"Kac--Shapovalov criterion for simple quotients;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1182
thm:koszul-equivalences-meta,theorem,Equivalences of chiral Koszulness; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1243
prop:cumulant-window-inversion,proposition,Cumulant-to-window inversion; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1729
thm:bar-cobar-isomorphism-main,theorem,Geometric bar--cobar duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1787
thm:yangian-self-dual,theorem,Yangian quadratic dual; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,1958
prop:yangian-koszul-general,proposition,Yangian Koszulness for all simple \texorpdfstring{$\mathfrak{g}$}{g}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,2018
thm:coalgebra-axioms-verified,theorem,Coalgebra structure on \texorpdfstring{$\mathcal{A}_2^!$}{A2-dual}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,2171
thm:bar-computes-koszul-dual-complete,theorem,Bar computes Koszul dual — complete statement; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,2265
lem:completion-convergence,lemma,Completion convergence; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,2354
cor:circularity-free-koszul,corollary,Circularity-free Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,2402
thm:e1-chiral-koszul-duality,theorem,\texorpdfstring{$\Eone$}{E1}-chiral Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,2959
lem:operadic-koszul-transfer,lemma,Operadic Koszulness transfer \cite{LV12}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_koszul_pairs.tex,3061
cor:e1-self-duality,corollary,\texorpdfstring{$\Eone$}{E1}--\texorpdfstring{$\Eone$}{E1} Self-Duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3177
thm:module-category-equivalence,theorem,Module category equivalence; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3242
thm:e1-module-koszul-duality,theorem,"\texorpdfstring{$\Eone$}{E1}-module category Koszul duality;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3302
thm:structure-exchange,theorem,Structure exchange; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3427
thm:ainfty-duality-exchange,theorem,\texorpdfstring{$A_\infty$}{A-infinity} duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3468
prop:ff-involution-uniqueness,proposition,Uniqueness of the Feigin--Frenkel involution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3522
thm:curved-koszul-pairs,theorem,Curved Koszul pairs; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3558
prop:koszul-dual-tensor-product,proposition,Koszul dual of tensor products in the quadratic case; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_koszul_pairs.tex,3752
prop:fock-fusion-product,proposition,Fusion product of Heisenberg Fock modules; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,179
prop:module-koszul-equivalence,proposition,Module Koszul equivalence; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,284
thm:monoidal-module-koszul,theorem,Monoidal module Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,314
prop:ext-tor-exchange,proposition,Ext--Tor exchange via module Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,454
prop:conformal-blocks-bar,proposition,Conformal blocks via the bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,530
thm:module-bar-verdier,theorem,Module-level Verdier intertwining; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,634
cor:conformal-block-dim-invariance,corollary,"Dimension invariance under Koszul duality;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_modules.tex,726
prop:kzb-bar-complex,proposition,KZB connection from the bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,785
thm:verlinde-bar,theorem,Verlinde formula via the bar complex {\cite{Verlinde}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,848
prop:conformal-block-duality,proposition,Conformal block duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,940
prop:koszul-t-structures,proposition,Koszul duality and t-structures; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,1234
prop:generic-irreducibility,proposition,Generic irreducibility; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,1371
thm:kazhdan-lusztig-equivalence,theorem,Kazhdan--Lusztig equivalence {\cite{KL93}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,1472
thm:bgg-reciprocity,theorem,"BGG reciprocity for affine algebras {\cite{BGG76, KT95}}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/chiral_modules.tex,1564
prop:tilting-bar,proposition,Tilting modules and the bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,1623
prop:verma-bar-complex,proposition,Verma module bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,1684
thm:zhu-correspondence,theorem,Zhu's correspondence {\cite{Zhu96}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,1835
prop:zhu-koszul-compatibility,proposition,Zhu algebra under level-shifting Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,1884
cor:virasoro-zhu-koszul,corollary,Virasoro Zhu algebra is Koszul-invariant; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,1942
thm:w-algebra-zhu-koszul,theorem,\texorpdfstring{$\mathcal{W}$}{W}-algebra Zhu algebras are Koszul-invariant; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,1976
thm:arakawa-rationality,theorem,Arakawa's rationality criterion; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,2065
prop:orbit-duality,proposition,Orbit duality for affine vertex algebras; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2102
prop:logarithmic-bar,proposition,"Logarithmic modules and bar complex extensions;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_modules.tex,2226
prop:w2-ext-bar,proposition,"\texorpdfstring{$\mathrm{Ext}$}{Ext} groups for \texorpdfstring{$\mathcal{W}(2)$}{W(2)} via bar
resolution; \ClaimStatusProvedHere",ProvedHere,chapters/theory/chiral_modules.tex,2320
lem:free-chiral-module-structure,lemma,Structure of free chiral modules; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2433
thm:bar-resolution-acyclic,theorem,Bar resolution is acyclic; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2468
thm:geometric-bar-module,theorem,Geometric bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2506
thm:character-acyclic-resolution,theorem,Character via acyclic resolution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2524
thm:koszul-resolution-module,theorem,Koszul pairs simplify resolutions; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2563
cor:character-koszul,corollary,Character formula for Koszul case; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2586
thm:ainfty-module,theorem,\texorpdfstring{$A_\infty$}{A-infinity} module structure {\cite{Kadeishvili80}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,2609
thm:linfty-cochains,theorem,\texorpdfstring{$L_\infty$}{L-infinity} structure on cochains; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,2648
thm:chiral-gerstenhaber,theorem,Chiral Gerstenhaber algebra; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,2665
thm:weyl-kac-denominator,theorem,Denominator identity for trivial module {\cite{Kac}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,2689
thm:bgg-from-bar,theorem,BGG resolution from bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2735
thm:weyl-kac-geometric,theorem,Weyl--Kac character formula; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,2956
prop:bgg-sl2-level1,proposition,BGG resolution of \texorpdfstring{$L(\Lambda_0)$}{L(Lambda-0)} {\cite{BGG76}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/chiral_modules.tex,3011
prop:weyl-kac-sl2-bar,proposition,Character from bar resolution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3036
prop:ext-sl2-level2,proposition,\texorpdfstring{$\mathrm{Ext}$}{Ext} groups at level~\texorpdfstring{$2$}{2}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3190
prop:ext-koszul-dual-level,proposition,\texorpdfstring{$\mathrm{Ext}$}{Ext} complementarity at dual levels; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3221
prop:character-koszul-duality,proposition,Characters under level-shifting Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3273
prop:vacuum-verma-koszul,proposition,Vacuum Verma under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3352
prop:shapovalov-koszul,proposition,Shapovalov form under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3438
prop:nonvacuum-verma-koszul,proposition,Non-vacuum Verma modules under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3497
cor:singular-vector-symmetry,corollary,Singular vector locus symmetry; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3573
prop:virasoro-verma-koszul,proposition,Virasoro Verma module under the same-family involution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3650
prop:virasoro-kac-koszul,proposition,Virasoro Kac determinant under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3700
thm:character-homological-corrections,theorem,Character with homological corrections; \ClaimStatusProvedHere,ProvedHere,chapters/theory/chiral_modules.tex,3794
